2064	A documentary about the closure of General Motors' plant at Flint, Michigan, which resulted in the loss of 30,000 jobs. Details the attempts of filmmaker Michael Moore to get an interview with GM CEO Roger Smith.	alone
2065	Cecilia is a waitress in New Jersey during the Depression and is searching for an escape from her dreary life. Tom Baxter is a dashing young archaeologist in the film "The Purple Rose of Cairo." After losing her job Cecilia goes to see the film in hopes of raising her spirits. Much to her surprise Tom Baxter walks off the screen and into her life. There's only one problem..Tom isn't real. Meanwhile Hollywood is up in arms when they dicover that other Tom Baxters are trying to leave the screen in other theatres. Will Tom ever return and finish the film or will he decide to stay in the real world?	whimsical::Jeff Daniels::romance::warm::fun premise::Woody Allen
2072	This story takes place in a typical American neighborhood, when some new neighbors come to live in the house next to Ray Peterson. These new people are really strange; nobody has ever seen them, their house is a real mess, and during the night you can hear weird noises from their basement. The only thing they know is their name: Klopeks. One day Walter (an old man of the neighborhood) suddenly disappears and everyone starts to suspect the Klopeks...	neighbors::suspicion::suburbia
2076	The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.	neo-noir
2078	Abandoned after an accident, baby Mowgli is taken and raised by a family of wolves. As the boy grows older, the wise panther Bagheera realizes he must be returned to his own kind in the nearby man-village. Baloo the bear however thinks differently taking the young Mowgli under his wing and teaching that living in the jungle is the best life there is. Bagheera realizes that Mowgli is in danger, particularly from Shere Khan the tiger who hates all people. When Baloo finally comes around, Mowgli runs off into the jungle where he survives a second encounter with Kaa the snake and finally, with Shere Khan. It's the sight of a pretty girl however that gets Mowgli to go the nearby man-village.	racist::disney::classic
2105	A computer hacker is abducted into the digital world and forced to participate in gladiatorial games where his only chance of escape is with the help of a heroic security program.	videogame::sci-fi::so bad it's good::virtual reality::computers::original plot::cyberpunk::computer animation
2115	Set in 1935, a professor, archaeologist, and legendary hero by the name of Indiana Jones is back in action in his newest adventure. But this time he teams up with a night club singer named Wilhelmina "Willie" Scott and a twelve-year-old boy named Short Round. They end up in an Indian small distressed village, where the people believe that evil spirits have taken all their children away after a sacred precious stone was stolen! They also discovered the great mysterious terror surrounding a booby-trapped temple known as the Temple of Doom! Thuggee is beginning to attempt to rise once more, believing that with the power of all five Sankara stones they can rule the world! Now, it's all up to Indiana to put an end to the Thuggee campaign, rescue the lost children, win the girl and conquer the Temple of Doom.	archaeology::Steven Spielberg
2138	A group of rabbits flee their doomed warren and face many dangers to find and protect their new home.	beautiful::dark animated film::serious cartoon::naturalistic::sad::violent::animation::life lessons
2144	Samantha's life is going downhill fast. The sixteen-year-old has a crush on the most popular boy in school, and the geekiest boy in school has a crush on her. Her sister's getting married, and with all the excitement the rest of her family forgets her birthday! Add all this to a pair of horrendously embarrassing grandparents, a foreign exchange student named Long Duk Dong, and we have the makings of a hilarious journey into young womanhood.	80s::teen movie
2167	A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires.	predictable::badass::stupid::gothic::black hero
